block	gene	fisher	d_c	d_nc	nd_c	nd_nc	pymc3	logit	susie	varbvs
block492	gene_2006	1.0	0	1422	1	1663	0.0325	0.052536	0.032497	0.063887
block492	gene_2007	1.0	0	1422	1	1663	0.0315	0.052536	0.032497	0.063887
block492	gene_2008	1.0	0	1422	1	1663	0.024	0.052536	0.032497	0.063887
block492	gene_2009	1.0	0	1422	1	1663	0.0295	0.052536	0.032497	0.063887
block492	gene_2010	1.0	0	1422	1	1663	0.0375	0.052536	0.032497	0.063887
block492	gene_2011	1.0	0	1422	1	1663	0.041	0.052536	0.032497	0.063886
block492	gene_2012	1.0	0	1422	1	1663	0.0365	0.052536	0.032497	0.063886
block493	gene_2013	1.0	0	1422	1	1663	0.0375	0.060535	0.034654	0.070381
block493	gene_2014	1.0	0	1422	1	1663	0.0365	0.060535	0.034654	0.070381
block493	gene_2015	1.0	0	1422	1	1663	0.034	0.060535	0.034654	0.070381
block493	gene_2016	1.0	0	1422	1	1663	0.027	0.060535	0.034654	0.070381
block493	gene_2017	0.502914	0	1422	2	1662	0.037	0.050521	0.045367	0.074825
block493	gene_2018	0.502914	0	1422	2	1662	0.0345	0.050521	0.045367	0.072277
block493	gene_2019	0.502914	0	1422	2	1662	0.026	0.050521	0.045367	0.072277
block493	gene_2020	0.129374	0	1422	4	1660	0.0205	0.050889	0.077797	0.093584
block493	gene_2021	0.06615	0	1422	5	1659	0.0235	0.057572	0.101902	0.111026
block493	gene_2022	0.06615	0	1422	5	1659	0.0255	0.057572	0.101902	0.111033
block493	gene_2023	0.033994	0	1422	6	1658	0.0195	0.068797	0.1335	0.140944
block493	gene_2024	0.25437	0	1422	3	1661	0.0265	0.048312	0.059404	0.081072
block493	gene_2025	0.502914	0	1422	2	1662	0.031	0.050521	0.045367	0.072837
block493	gene_2026	0.502914	0	1422	2	1662	0.0215	0.050521	0.045367	0.072837
block493	gene_2027	0.502914	0	1422	2	1662	0.03	0.050521	0.045367	0.072837
block493	gene_2028	0.502914	0	1422	2	1662	0.028	0.050521	0.045367	0.072837
block493	gene_2029	1.0	0	1422	1	1663	0.023	0.060535	0.034654	0.069266
block493	gene_2030	1.0	0	1422	1	1663	0.038	0.060535	0.034654	0.069266
block494	gene_2031	1.0	0	1422	1	1663	0.037	0.071429	0.0	0.076081
block494	gene_2032	1.0	0	1422	1	1663	0.025	0.071429	0.0	0.07608
block494	gene_2033	1.0	0	1422	1	1663	0.0395	0.071429	0.0	0.07608
block494	gene_2034	1.0	0	1422	1	1663	0.0255	0.071429	0.0	0.07608
block494	gene_2035	1.0	0	1422	1	1663	0.0365	0.071429	0.0	0.07608
block494	gene_2036	1.0	0	1422	1	1663	0.0295	0.071429	0.0	0.07608
block494	gene_2037	1.0	0	1422	1	1663	0.034	0.071429	0.0	0.07608
block494	gene_2038	1.0	0	1422	1	1663	0.03	0.071429	0.0	0.07608
block494	gene_2039	1.0	0	1422	1	1663	0.0325	0.071429	0.0	0.07608
block494	gene_2040	1.0	0	1422	1	1663	0.0275	0.071429	0.0	0.076079
block494	gene_2041	1.0	0	1422	1	1663	0.0365	0.071429	0.0	0.076079
block494	gene_2042	1.0	0	1422	1	1663	0.035	0.071429	0.0	0.07608
block494	gene_2043	1.0	0	1422	1	1663	0.029	0.071429	0.0	0.07608
block494	gene_2044	1.0	0	1422	1	1663	0.0385	0.071429	0.0	0.07608
block495	gene_2045	0.460791	1	1421	0	1664	0.0675	0.0625	0.0625	0.073205
block495	gene_2046	0.460791	1	1421	0	1664	0.0575	0.0625	0.0625	0.073205
block495	gene_2047	0.460791	1	1421	0	1664	0.059	0.0625	0.0625	0.073205
block495	gene_2048	0.460791	1	1421	0	1664	0.073	0.0625	0.0625	0.073205
block495	gene_2049	0.460791	1	1421	0	1664	0.0625	0.0625	0.0625	0.073206
block495	gene_2050	0.460791	1	1421	0	1664	0.0585	0.0625	0.0625	0.073206
block495	gene_2051	0.460791	1	1421	0	1664	0.066	0.0625	0.0625	0.073206
block495	gene_2052	0.460791	1	1421	0	1664	0.056	0.0625	0.0625	0.073206
block495	gene_2053	0.460791	1	1421	0	1664	0.0585	0.0625	0.0625	0.073206
block495	gene_2054	0.460791	1	1421	0	1664	0.069	0.0625	0.0625	0.073206
block495	gene_2055	0.460791	1	1421	0	1664	0.065	0.0625	0.0625	0.073207
block495	gene_2056	0.460791	1	1421	0	1664	0.0735	0.0625	0.0625	0.073207
block495	gene_2057	0.460791	1	1421	0	1664	0.0595	0.0625	0.0625	0.073207
block495	gene_2058	0.460791	1	1421	0	1664	0.0715	0.0625	0.0625	0.073207
block495	gene_2059	0.460791	1	1421	0	1664	0.055	0.0625	0.0625	0.073207
block495	gene_2060	0.460791	1	1421	0	1664	0.0685	0.0625	0.0625	0.073206
block496	gene_2061	0.460791	1	1421	0	1664	0.0835	0.5	0.5	0.194803
block496	gene_2062	0.460791	1	1421	0	1664	0.071	0.5	0.5	0.194803
block497	gene_2063	1.0	0	1422	1	1663	0.029	0.177535	0.157316	0.112593
block497	gene_2064	1.0	0	1422	1	1663	0.033	0.177535	0.157316	0.112593
block497	gene_2065	1.0	0	1422	1	1663	0.0365	0.177535	0.157316	0.112593
block497	gene_2066	1.0	0	1422	1	1663	0.031	0.177535	0.157316	0.112593
block497	gene_2067	0.25437	0	1422	3	1661	0.031	0.14169	0.19541	0.143979
block497	gene_2068	0.502914	0	1422	2	1662	0.0355	0.148169	0.175325	0.123361
block498	gene_2069	1.0	0	1422	1	1663	0.037	0.165108	0.0	0.112504
block498	gene_2070	0.502914	0	1422	2	1662	0.0345	0.137797	0.0	0.12308
block498	gene_2071	0.502914	0	1422	2	1662	0.025	0.137797	0.0	0.123079
block498	gene_2072	1.0	1	1421	1	1663	0.054	0.197095	0.0	0.096517
block498	gene_2073	1.0	1	1421	1	1663	0.037	0.197095	0.0	0.096517
block498	gene_2074	1.0	0	1422	1	1663	0.0355	0.165108	0.0	0.113516
block499	gene_2075	0.460791	1	1421	0	1664	0.0825	1.0	1.0	0.264092
block500	gene_2076	0.460791	1	1421	0	1664	0.085	1.0	1.0	0.264092
block501	gene_2077	0.460791	1	1421	0	1664	0.067	0.5	0.5	0.194803
block501	gene_2078	0.460791	1	1421	0	1664	0.08	0.5	0.5	0.194803
block502	gene_2079	0.460791	1	1421	0	1664	0.0765	0.333333	0.333333	0.160784
block502	gene_2080	0.460791	1	1421	0	1664	0.0775	0.333333	0.333333	0.160784
block502	gene_2081	0.460791	1	1421	0	1664	0.0735	0.333333	0.333333	0.160785
block503	gene_2082	1.0	0	1422	1	1663	0.0335	0.363474	0.0	0.112024
block503	gene_2083	0.761012	4	1418	6	1658	0.0235	0.217404	0.0	0.068317
block503	gene_2084	0.696622	26	1396	34	1630	0.1555	0.104526	0.0	0.034419
block503	gene_2085	0.89662	27	1395	33	1631	0.327	0.103923	0.0	0.032209
block503	gene_2086	0.894719	26	1396	32	1632	0.3355	0.105337	0.0	0.032814
block503	gene_2087	0.894719	26	1396	32	1632	0.193	0.105337	0.0	0.032814
block504	gene_2088	0.460791	1	1421	0	1664	0.069	0.25	0.25	0.139935
block504	gene_2089	0.460791	1	1421	0	1664	0.078	0.25	0.25	0.139935
block504	gene_2090	0.460791	1	1421	0	1664	0.0665	0.25	0.25	0.139935
block504	gene_2091	0.460791	1	1421	0	1664	0.0815	0.25	0.25	0.139935
block505	gene_2092	0.460791	1	1421	0	1664	0.075	0.164954	0.166868	0.115022
block505	gene_2093	0.460791	1	1421	0	1664	0.0715	0.164954	0.166868	0.115022
block505	gene_2094	0.340361	3	1419	1	1663	0.1395	0.180434	0.168877	0.108193
block505	gene_2095	0.340361	3	1419	1	1663	0.137	0.180434	0.168877	0.108191
block505	gene_2096	0.340361	3	1419	1	1663	0.116	0.180434	0.168877	0.108189
block505	gene_2097	0.597931	2	1420	1	1663	0.0865	0.128789	0.159634	0.09682
block506	gene_2098	0.460791	1	1421	0	1664	0.0555	0.050302	0.049182	0.099687
block506	gene_2099	0.460791	1	1421	0	1664	0.0675	0.050302	0.049182	0.099687
block506	gene_2100	0.097727	3	1419	0	1664	0.124	0.114857	0.117907	0.123797
block506	gene_2101	0.044981	4	1418	0	1664	0.244	0.184941	0.182638	0.152448
block506	gene_2102	0.044981	4	1418	0	1664	0.2525	0.184941	0.182638	0.152456
block506	gene_2103	0.044981	4	1418	0	1664	0.237	0.184941	0.182638	0.152463
block506	gene_2104	0.097727	3	1419	0	1664	0.1265	0.114857	0.117907	0.123402
block506	gene_2105	0.097727	3	1419	0	1664	0.139	0.114857	0.117907	0.123401
block507	gene_2106	0.460791	1	1421	0	1664	0.085	1.0	1.0	0.264092
block508	gene_2107	0.460791	1	1421	0	1664	0.072	0.052632	0.052632	0.067983
block508	gene_2108	0.460791	1	1421	0	1664	0.0615	0.052632	0.052632	0.067983
block508	gene_2109	0.460791	1	1421	0	1664	0.066	0.052632	0.052632	0.067983
block508	gene_2110	0.460791	1	1421	0	1664	0.0565	0.052632	0.052632	0.067984
block508	gene_2111	0.460791	1	1421	0	1664	0.064	0.052632	0.052632	0.067984
block508	gene_2112	0.460791	1	1421	0	1664	0.06	0.052632	0.052632	0.067984
block508	gene_2113	0.460791	1	1421	0	1664	0.058	0.052632	0.052632	0.067984
block508	gene_2114	0.460791	1	1421	0	1664	0.059	0.052632	0.052632	0.067984
block508	gene_2115	0.460791	1	1421	0	1664	0.065	0.052632	0.052632	0.067985
block508	gene_2116	0.460791	1	1421	0	1664	0.054	0.052632	0.052632	0.067985
block508	gene_2117	0.460791	1	1421	0	1664	0.0565	0.052632	0.052632	0.067985
block508	gene_2118	0.460791	1	1421	0	1664	0.0595	0.052632	0.052632	0.067985
block508	gene_2119	0.460791	1	1421	0	1664	0.065	0.052632	0.052632	0.067985
block508	gene_2120	0.460791	1	1421	0	1664	0.063	0.052632	0.052632	0.067985
block508	gene_2121	0.460791	1	1421	0	1664	0.064	0.052632	0.052632	0.067986
block508	gene_2122	0.460791	1	1421	0	1664	0.06	0.052632	0.052632	0.067986
block508	gene_2123	0.460791	1	1421	0	1664	0.0625	0.052632	0.052632	0.067986
block508	gene_2124	0.460791	1	1421	0	1664	0.0665	0.052632	0.052632	0.067986
block508	gene_2125	0.460791	1	1421	0	1664	0.068	0.052632	0.052632	0.067985
block509	gene_2126	1.0	2	1420	3	1661	0.049	1.0	0.0	0.195462
block510	gene_2127	1.0	0	1422	1	1663	0.0305	1.0	0.0	0.257938
block511	gene_2128	0.310624	13	1409	22	1642	0.0765	0.135898	0.235632	0.077392
block511	gene_2129	0.597931	2	1420	1	1663	0.0765	0.472969	0.208805	0.120367
block511	gene_2130	1.0	11	1411	13	1651	0.2435	0.136918	0.189149	0.058355
block511	gene_2131	0.129374	0	1422	4	1660	0.0225	0.254214	0.366414	0.213421
block512	gene_2132	0.460791	1	1421	0	1664	0.0835	0.5	0.5	0.194803
block512	gene_2133	0.460791	1	1421	0	1664	0.071	0.5	0.5	0.194803
block513	gene_2134	0.460791	1	1421	0	1664	0.075	0.2	0.2	0.125611
block513	gene_2135	0.460791	1	1421	0	1664	0.0755	0.2	0.2	0.125612
block513	gene_2136	0.460791	1	1421	0	1664	0.0785	0.2	0.2	0.125612
block513	gene_2137	0.460791	1	1421	0	1664	0.0635	0.2	0.2	0.125612
block513	gene_2138	0.460791	1	1421	0	1664	0.063	0.2	0.2	0.125612
block514	gene_2139	0.460791	1	1421	0	1664	0.067	0.5	0.5	0.194803
block514	gene_2140	0.460791	1	1421	0	1664	0.08	0.5	0.5	0.194803
block515	gene_2141	0.732893	3	1419	5	1659	0.049	0.481621	0.0	0.129126
block515	gene_2142	0.692939	2	1420	4	1660	0.033	0.518379	0.0	0.144227
block516	gene_2143	0.106756	24	1398	43	1621	0.154	0.140945	0.0	0.091571
block516	gene_2144	1.0	0	1422	1	1663	0.031	0.195351	0.0	0.093414
block516	gene_2145	0.629361	1	1421	3	1661	0.0345	0.146244	0.0	0.082781
block516	gene_2146	1.0	17	1405	21	1643	0.1535	0.068967	0.0	0.032535
block516	gene_2147	1.0	17	1405	20	1644	0.2345	0.072263	0.0	0.032517
block516	gene_2148	1.0	17	1405	19	1645	0.312	0.077482	0.0	0.033212
block516	gene_2149	0.848507	13	1409	14	1650	0.1545	0.092784	0.0	0.037956
block516	gene_2150	1.0	11	1411	13	1651	0.064	0.08845	0.0	0.038985
block516	gene_2151	0.519208	3	1419	6	1658	0.0175	0.117514	0.0	0.06808
block517	gene_2152	1.0	0	1422	1	1663	0.0295	0.545082	0.475092	0.19197
block517	gene_2153	0.502914	0	1422	2	1662	0.034	0.454918	0.524908	0.210214
block518	gene_2154	1.0	3	1419	3	1661	0.0735	0.5	0.0	0.132548
block518	gene_2155	1.0	3	1419	3	1661	0.08	0.5	0.0	0.132546
block519	gene_2156	1.0	0	1422	1	1663	0.037	0.024994	0.048394	0.064678
block519	gene_2157	0.460791	1	1421	0	1664	0.057	0.05007	0.049792	0.066469
block519	gene_2158	0.460791	1	1421	0	1664	0.0465	0.05007	0.049792	0.066469
block519	gene_2159	0.460791	1	1421	0	1664	0.0635	0.05007	0.049792	0.06647
block519	gene_2160	0.460791	1	1421	0	1664	0.057	0.05007	0.049792	0.06647
block519	gene_2161	0.460791	1	1421	0	1664	0.061	0.05007	0.049792	0.06647
block519	gene_2162	0.460791	1	1421	0	1664	0.0545	0.05007	0.049792	0.06647
block519	gene_2163	0.460791	1	1421	0	1664	0.0605	0.05007	0.049792	0.06647
block519	gene_2164	0.460791	1	1421	0	1664	0.0485	0.05007	0.049792	0.066471
block519	gene_2165	0.460791	1	1421	0	1664	0.0605	0.05007	0.049792	0.066471
block519	gene_2166	0.212248	2	1420	0	1664	0.1325	0.07375	0.055343	0.077551
block519	gene_2167	0.460791	1	1421	0	1664	0.0665	0.05007	0.049792	0.066471
block519	gene_2168	0.460791	1	1421	0	1664	0.0625	0.05007	0.049792	0.066472
block519	gene_2169	0.460791	1	1421	0	1664	0.06	0.05007	0.049792	0.066472
block519	gene_2170	0.460791	1	1421	0	1664	0.065	0.05007	0.049792	0.066472
block519	gene_2171	0.460791	1	1421	0	1664	0.06	0.05007	0.049792	0.066472
block519	gene_2172	0.460791	1	1421	0	1664	0.0535	0.05007	0.049792	0.066472
block519	gene_2173	0.460791	1	1421	0	1664	0.06	0.05007	0.049792	0.066472
block519	gene_2174	0.460791	1	1421	0	1664	0.069	0.05007	0.049792	0.066472
block519	gene_2175	0.460791	1	1421	0	1664	0.0585	0.05007	0.049792	0.066472
block520	gene_2176	1.0	0	1422	1	1663	0.0305	1.0	0.0	0.257938
block521	gene_2177	0.460791	1	1421	0	1664	0.0745	0.198857	0.0	0.11575
block521	gene_2178	0.460791	1	1421	0	1664	0.088	0.198857	0.0	0.11575
block521	gene_2179	0.460791	1	1421	0	1664	0.0685	0.198857	0.0	0.11575
block521	gene_2180	1.0	1	1421	1	1663	0.0485	0.118498	0.0	0.096592
block521	gene_2181	0.597931	2	1420	1	1663	0.091	0.15526	0.0	0.099264
block521	gene_2182	0.666882	3	1419	2	1662	0.107	0.129671	0.0	0.088444
block522	gene_2183	0.502914	0	1422	2	1662	0.035	0.156338	0.173872	0.120451
block522	gene_2184	0.502914	0	1422	2	1662	0.0355	0.156338	0.173872	0.120453
block522	gene_2185	0.502914	0	1422	2	1662	0.02	0.156338	0.173872	0.120456
block522	gene_2186	0.502914	0	1422	2	1662	0.0275	0.156338	0.173872	0.120458
block522	gene_2187	1.0	0	1422	1	1663	0.0385	0.187324	0.152257	0.11211
block522	gene_2188	1.0	0	1422	1	1663	0.032	0.187324	0.152257	0.11211
block523	gene_2189	0.460791	1	1421	0	1664	0.065	0.000642	0.000522	0.0511
block523	gene_2190	0.460791	1	1421	0	1664	0.0725	0.000642	0.000522	0.0511
block523	gene_2191	0.212248	2	1420	0	1664	0.0715	0.000946	0.000884	0.052169
block523	gene_2192	0.004376	7	1415	0	1664	0.105	0.011498	0.012378	0.06456
block523	gene_2193	0.002011	8	1414	0	1664	0.126	0.020223	0.021007	0.070815
block523	gene_2194	0.002011	8	1414	0	1664	0.1245	0.020223	0.021007	0.070821
block523	gene_2195	0.004376	7	1415	0	1664	0.0625	0.011498	0.012378	0.05535
block523	gene_2196	0.004376	7	1415	0	1664	0.0645	0.011498	0.012378	0.055352
block523	gene_2197	0.004376	7	1415	0	1664	0.0655	0.011498	0.012378	0.055354
block523	gene_2198	0.004376	7	1415	0	1664	0.0685	0.011498	0.012378	0.055356
block523	gene_2199	0.004376	7	1415	0	1664	0.0565	0.011498	0.012378	0.055357
block523	gene_2200	0.004376	7	1415	0	1664	0.0605	0.011498	0.012378	0.055359
block523	gene_2201	0.000924	9	1413	0	1664	0.095	0.036061	0.035665	0.067311
block523	gene_2202	0.000924	9	1413	0	1664	0.086	0.036061	0.035665	0.067317
block523	gene_2203	0.000924	9	1413	0	1664	0.1105	0.036061	0.035665	0.067324
block523	gene_2204	0.000924	9	1413	0	1664	0.0855	0.036061	0.035665	0.06733
block523	gene_2205	0.000924	9	1413	0	1664	0.088	0.036061	0.035665	0.067336
block523	gene_2206	0.000924	9	1413	0	1664	0.0895	0.036061	0.035665	0.067341
block523	gene_2207	0.002011	8	1414	0	1664	0.0855	0.020223	0.021007	0.061179
block523	gene_2208	0.002011	8	1414	0	1664	0.072	0.020223	0.021007	0.061182
block523	gene_2209	0.000924	9	1413	0	1664	0.1045	0.036061	0.035665	0.06735
block523	gene_2210	0.000924	9	1413	0	1664	0.1055	0.036061	0.035665	0.067353
block523	gene_2211	0.000924	9	1413	0	1664	0.1085	0.036061	0.035665	0.067355
block523	gene_2212	0.000924	9	1413	0	1664	0.0985	0.036061	0.035665	0.067356
block523	gene_2213	0.000924	9	1413	0	1664	0.1015	0.036061	0.035665	0.067356
block523	gene_2214	0.000924	9	1413	0	1664	0.0885	0.036061	0.035665	0.067354
block523	gene_2215	0.000924	9	1413	0	1664	0.09	0.036061	0.035665	0.067352
block523	gene_2216	0.000924	9	1413	0	1664	0.099	0.036061	0.035665	0.067349
block523	gene_2217	0.000924	9	1413	0	1664	0.0895	0.036061	0.035665	0.067345
block523	gene_2218	0.000924	9	1413	0	1664	0.0935	0.036061	0.035665	0.067341
block523	gene_2219	0.000924	9	1413	0	1664	0.1005	0.036061	0.035665	0.067335
block523	gene_2220	0.000924	9	1413	0	1664	0.084	0.036061	0.035665	0.067329
block523	gene_2221	0.000924	9	1413	0	1664	0.101	0.036061	0.035665	0.067322
block523	gene_2222	0.002011	8	1414	0	1664	0.0885	0.020223	0.021007	0.06019
block523	gene_2223	0.004376	7	1415	0	1664	0.07	0.011498	0.012378	0.056242
block523	gene_2224	0.004376	7	1415	0	1664	0.079	0.011498	0.012378	0.056239
block523	gene_2225	0.009518	6	1416	0	1664	0.0635	0.006644	0.007296	0.052422
block523	gene_2226	0.009518	6	1416	0	1664	0.057	0.006644	0.007296	0.05242
block523	gene_2227	0.009518	6	1416	0	1664	0.074	0.006644	0.007296	0.052419
block523	gene_2228	0.009518	6	1416	0	1664	0.051	0.006644	0.007296	0.052417
block523	gene_2229	0.009518	6	1416	0	1664	0.0555	0.006644	0.007296	0.052416
block523	gene_2230	0.02802	7	1415	1	1663	0.045	0.004064	0.003722	0.039994
block523	gene_2231	0.014523	8	1414	1	1663	0.0545	0.006736	0.006158	0.041644
block523	gene_2232	0.014523	8	1414	1	1663	0.0595	0.006736	0.006158	0.041643
block523	gene_2233	0.014523	8	1414	1	1663	0.0535	0.006736	0.006158	0.041642
block523	gene_2234	0.014523	8	1414	1	1663	0.0355	0.006736	0.006158	0.041641
block523	gene_2235	0.014523	8	1414	1	1663	0.0475	0.006736	0.006158	0.04164
block523	gene_2236	0.051542	8	1414	2	1662	0.0315	0.002791	0.002491	0.0332
block523	gene_2237	0.051542	8	1414	2	1662	0.0325	0.002791	0.002491	0.033199
block523	gene_2238	0.051542	8	1414	2	1662	0.031	0.002791	0.002491	0.033199
block523	gene_2239	0.051542	8	1414	2	1662	0.0405	0.002791	0.002491	0.033199
block523	gene_2240	0.051542	8	1414	2	1662	0.0305	0.002791	0.002491	0.033199
block523	gene_2241	0.051542	8	1414	2	1662	0.0395	0.002791	0.002491	0.033198
block523	gene_2242	0.051542	8	1414	2	1662	0.0295	0.002791	0.002491	0.033198
block523	gene_2243	0.051542	8	1414	2	1662	0.0455	0.002791	0.002491	0.033198
block523	gene_2244	0.051542	8	1414	2	1662	0.0335	0.002791	0.002491	0.033198
block523	gene_2245	0.051542	8	1414	2	1662	0.029	0.002791	0.002491	0.033198
block523	gene_2246	0.051542	8	1414	2	1662	0.035	0.002791	0.002491	0.033197
block523	gene_2247	0.051542	8	1414	2	1662	0.034	0.002791	0.002491	0.033197
block523	gene_2248	0.051542	8	1414	2	1662	0.0395	0.002791	0.002491	0.033197
block523	gene_2249	1.0	1	1421	1	1663	0.0355	0.000383	0.00031	0.04193
block523	gene_2250	1.0	1	1421	1	1663	0.028	0.000383	0.00031	0.04193
block524	gene_2251	0.460791	1	1421	0	1664	0.0835	0.5	0.5	0.194803
block524	gene_2252	0.460791	1	1421	0	1664	0.071	0.5	0.5	0.194803
block525	gene_2253	0.04213	30	1392	19	1645	0.2	0.166667	0.166667	0.093955
block525	gene_2254	0.04213	30	1392	19	1645	0.276	0.166667	0.166667	0.09394
block525	gene_2255	0.04213	30	1392	19	1645	0.2165	0.166667	0.166667	0.09392
block525	gene_2256	0.04213	30	1392	19	1645	0.172	0.166667	0.166667	0.093897
block525	gene_2257	0.04213	30	1392	19	1645	0.1095	0.166667	0.166667	0.093876
block525	gene_2258	0.04213	30	1392	19	1645	0.156	0.166667	0.166667	0.09386
block526	gene_2259	1.0	0	1422	1	1663	0.0315	0.352785	0.327049	0.156931
block526	gene_2260	1.0	0	1422	1	1663	0.043	0.352785	0.327049	0.156932
block526	gene_2261	0.502914	0	1422	2	1662	0.017	0.29443	0.345901	0.172393
block527	gene_2262	0.460791	1	1421	0	1664	0.068	0.1	0.1	0.090415
block527	gene_2263	0.460791	1	1421	0	1664	0.0645	0.1	0.1	0.090415
block527	gene_2264	0.460791	1	1421	0	1664	0.074	0.1	0.1	0.090416
block527	gene_2265	0.460791	1	1421	0	1664	0.07	0.1	0.1	0.090416
block527	gene_2266	0.460791	1	1421	0	1664	0.0665	0.1	0.1	0.090416
block527	gene_2267	0.460791	1	1421	0	1664	0.065	0.1	0.1	0.090416
block527	gene_2268	0.460791	1	1421	0	1664	0.0685	0.1	0.1	0.090416
block527	gene_2269	0.460791	1	1421	0	1664	0.0635	0.1	0.1	0.090416
block527	gene_2270	0.460791	1	1421	0	1664	0.0655	0.1	0.1	0.090416
block527	gene_2271	0.460791	1	1421	0	1664	0.0755	0.1	0.1	0.090416
block528	gene_2272	1.0	1	1421	1	1663	0.0455	0.033501	0.0	0.057286
block528	gene_2273	1.0	1	1421	1	1663	0.0405	0.033501	0.0	0.057286
block528	gene_2274	0.460791	1	1421	0	1664	0.0625	0.056219	0.0	0.068098
block528	gene_2275	0.460791	1	1421	0	1664	0.0485	0.056219	0.0	0.068098
block528	gene_2276	0.460791	1	1421	0	1664	0.072	0.056219	0.0	0.068098
block528	gene_2277	0.460791	1	1421	0	1664	0.0575	0.056219	0.0	0.068097
block528	gene_2278	0.460791	1	1421	0	1664	0.076	0.056219	0.0	0.068097
block528	gene_2279	0.460791	1	1421	0	1664	0.073	0.056219	0.0	0.068097
block528	gene_2280	0.460791	1	1421	0	1664	0.072	0.056219	0.0	0.068097
block528	gene_2281	0.460791	1	1421	0	1664	0.0505	0.056219	0.0	0.068096
block528	gene_2282	0.460791	1	1421	0	1664	0.0525	0.056219	0.0	0.068096
block528	gene_2283	0.460791	1	1421	0	1664	0.0595	0.056219	0.0	0.068096
block528	gene_2284	0.460791	1	1421	0	1664	0.0625	0.056219	0.0	0.068095
block528	gene_2285	0.460791	1	1421	0	1664	0.0595	0.056219	0.0	0.068095
block528	gene_2286	1.0	1	1421	1	1663	0.043	0.033501	0.0	0.057271
block528	gene_2287	0.460791	1	1421	0	1664	0.067	0.056219	0.0	0.068095
block528	gene_2288	0.460791	1	1421	0	1664	0.0585	0.056219	0.0	0.068095
block528	gene_2289	0.460791	1	1421	0	1664	0.0635	0.056219	0.0	0.068095
block528	gene_2290	0.460791	1	1421	0	1664	0.0585	0.056219	0.0	0.068095
